sample_id,snr_db,fiber_length_km,class,class_name,location_km,location_norm,reflectance_db,loss_db,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30
sample_002939,9.838892612287315,12.490970893544514,0,normal,,,,,0.8831331,0.8469955,0.8071148,1.0,0.6131286,0.62033594,0.71541476,0.50269914,0.6780208,0.3881757,0.5530462,0.18109955,0.4497322,0.32614154,0.16340671,0.54472226,0.48614436,0.31384546,0.44118896,0.22581208,0.32050732,0.15806349,0.18528911,0.050208893,0.3077945,0.119596146,0.0,0.023878302,0.24083334,0.08873367
sample_002940,8.850086202134637,27.386629127385913,4,dirty_connector,20.846560716643896,0.7611948378049156,,2.449266827395932,1.0,0.78777874,0.83438873,0.96747756,0.8174852,0.65594196,0.80692255,0.89506483,0.84434325,0.7630699,0.6883577,0.7667896,0.7294372,0.5442936,0.61023515,0.542985,0.50933933,0.41673526,0.38229516,0.316568,0.3051853,0.36883894,0.353701,0.12534092,0.13778283,0.023295479,0.059492588,0.15457077,0.0041829217,0.0
sample_002941,1.2681525691457907,28.864761300580483,1,fiber_tapping,2.4334748497749765,0.08430607911266663,,0.20763789197845312,0.80590767,0.83273214,0.9689177,0.7779191,1.0,0.48497543,0.87367916,0.6864071,0.6582679,0.5850239,0.67858523,0.9037308,0.6871344,0.47567263,0.46636555,0.5555816,0.5960419,0.509127,0.5378824,0.26553592,0.5250986,0.37526178,0.30767453,0.60414577,0.52664626,0.30633852,0.37015605,0.0,0.19025803,0.06713949
sample_002942,4.781985291624718,32.437599206786786,0,normal,,,,,1.0,0.82701015,0.845947,0.7461889,0.6855544,0.8456929,0.5652267,0.5813904,0.6882775,0.811728,0.40966505,0.5180649,0.40302896,0.34840006,0.51277965,0.41547036,0.5876493,0.3197524,0.24245632,0.22007889,0.26653117,0.40309042,0.19407737,0.15464756,0.10065639,0.14112379,0.177584,0.11625644,0.17316052,0.0
sample_002943,-3.581535792675873,27.17626532476991,1,fiber_tapping,8.588099350265402,0.3160147006085397,,0.3616676250421012,1.0,0.7396773,0.6649825,0.7280098,0.6160314,0.53685564,0.60568005,0.6937974,0.5980248,0.4411669,0.5530127,0.55653065,0.67405975,0.69428277,0.6850431,0.20313112,0.34369692,0.6039396,0.825537,0.4059008,0.19703686,0.58687615,0.32597408,0.40724868,0.6080611,0.0,0.3375902,0.21098314,0.38002363,0.46011245
sample_002944,9.386273763816886,25.890939143656166,5,fiber_cut,3.794199289173549,0.14654544851082427,-52.234973933898644,43.11772679011262,0.9671724,1.0,0.9372357,0.9292813,0.99033207,0.024486654,0.045843907,0.048036005,0.04032356,0.006148115,0.06067127,0.02716016,0.03939983,0.024293326,0.013588978,0.029898759,0.011964997,0.021090383,0.009728773,0.041693997,0.045453273,0.044466563,0.035296723,0.015005411,0.013141782,0.03907331,0.04537404,0.0,0.037938945,0.034420453
sample_002945,-2.6012854024316034,14.62884721257049,5,fiber_cut,3.731108211016223,0.2550514170255399,-67.56384930389974,43.40103196384625,0.8584733,0.8843954,0.81292784,0.8759005,0.9684089,1.0,0.9800354,0.79046714,0.1614982,0.100185685,0.05368294,0.16874976,0.078025736,0.23406784,0.16455463,0.121940166,0.2742884,0.08137481,0.09832108,0.2249795,0.23312935,0.017329814,0.21913238,0.082003236,0.21472184,0.21312387,0.0,0.207538,0.107837446,0.177646
sample_002946,-2.4725671776802916,15.162295968898398,7,reflector,7.889901152844405,0.5203632199917831,-43.824350615426155,0.328220717011638,0.50443375,1.0,0.89467025,0.60062003,0.76452965,0.29849914,0.2812849,0.65906733,0.66794306,0.47259876,0.6916171,0.307691,0.30550748,0.005402639,0.8934676,0.24991201,0.68765664,0.15879425,0.7139584,0.4658248,0.53057843,0.15554278,0.4913341,0.30110267,0.3405878,0.5046394,0.534669,0.0,0.011598498,0.5478011
sample_002947,19.469180158679908,31.241280399134393,6,pc_connector,13.641137970184062,0.43663824900601766,-13.922353160457089,0.9003805270205401,1.0,0.984706,0.95480436,0.876076,0.861482,0.8355282,0.7821308,0.76159716,0.6994558,0.67914826,0.66421926,0.65126365,0.601042,0.49379843,0.49469098,0.44666937,0.42990512,0.36114085,0.32858533,0.31038296,0.29100347,0.24771482,0.23486474,0.2143282,0.12563936,0.17488568,0.09291056,0.06747304,0.03519032,0.0
sample_002948,14.98136843535761,30.095088852969358,2,bad_splice,14.585271167895925,0.48463957821001274,,1.4182659602089789,0.94848424,0.9941187,1.0,0.9001894,0.9161484,0.9034571,0.8416967,0.72602654,0.7939859,0.8488567,0.69801116,0.7251481,0.56128496,0.5801949,0.52061236,0.3666751,0.40254295,0.27547008,0.35694963,0.26682246,0.20880494,0.2720446,0.30312237,0.2056477,0.17805807,0.107953124,0.10465209,0.14634983,0.020584352,0.0
sample_002949,7.495254299742495,15.181684653702694,5,fiber_cut,12.286491650721166,0.8092969871907191,-69.74645821116563,40.22119573646141,0.97813654,0.97647804,0.9492515,0.9464095,0.94125557,1.0,0.9150477,0.95759684,0.92888075,0.97327304,0.9646501,0.90944165,0.9361271,0.9365201,0.9029215,0.9356166,0.9077244,0.9180791,0.9469455,0.9323506,0.8790132,0.9416455,0.9257135,0.9239769,0.0,0.111863665,0.005934433,0.07849897,0.064183116,0.078853875
sample_002950,-2.317439848318146,6.8456436998058,3,bending,5.682857871290874,0.8301422218997592,,1.37078246773182,0.67273337,0.47444573,0.7815597,0.7211508,0.9189306,0.6975754,1.0,0.5320066,0.36836714,0.4808827,0.0,0.29338127,0.5723567,0.50634843,0.59154534,0.7020118,0.43251774,0.6390978,0.60257965,0.26153108,0.958939,0.5910283,0.13443902,0.26140574,0.36480746,0.48355097,0.41033462,0.6656475,0.60967577,0.5969862
sample_002951,1.0163841620260978,12.553399679028088,5,fiber_cut,2.002280794769626,0.15950107906742336,-16.310862165236266,44.05766992125248,0.8050974,1.0,0.9090292,0.8972878,0.8636618,0.07999689,0.08189829,0.0,0.07927164,0.15284999,0.16802935,0.22074808,0.14325465,0.117270164,0.14174795,0.21797737,0.04907342,0.1912604,0.14202018,0.10922311,0.09055745,0.16075018,0.10951209,0.059074722,0.18395868,0.090514846,0.13498823,0.10069544,0.006412036,0.081144504
sample_002952,12.055201014205586,23.907779844006633,4,dirty_connector,13.324319566826619,0.5573214934119803,,3.5796381727691347,0.9842786,0.92205673,0.9887687,0.9167136,1.0,0.9510791,0.8847255,0.8279803,0.6902752,0.7464927,0.7027121,0.76142335,0.74333954,0.73418146,0.7182645,0.5725243,0.5586713,0.425733,0.27333146,0.20188193,0.27968985,0.16823615,0.27570298,0.12675126,0.068959124,0.04807134,0.0829976,0.1297506,0.0,0.055331968
sample_002953,12.654119922310759,20.78545371397106,2,bad_splice,16.159546570532683,0.77744497632356,,1.8258254233281799,0.97867095,1.0,0.9754526,0.8656641,0.83102435,0.78800017,0.8359629,0.8107383,0.81390435,0.76750225,0.7398461,0.6771452,0.64577943,0.6131635,0.69097704,0.5894748,0.6231126,0.609963,0.63733554,0.48979005,0.37199637,0.5001435,0.36714116,0.27107403,0.07863408,0.1144352,0.17385629,0.09124225,0.05672406,0.0
sample_002954,8.397870682749941,36.550537389816355,0,normal,,,,,0.84833115,1.0,0.97266513,0.9122939,0.9196911,0.8075632,0.7890438,0.6796806,0.69918275,0.6549339,0.6452964,0.56119514,0.5890081,0.55601364,0.49811298,0.56763446,0.54105794,0.472484,0.5156993,0.40702847,0.25829628,0.3506971,0.2520064,0.26361182,0.21912618,0.11654897,0.1959261,0.13044587,0.13503768,0.0
sample_002955,-4.3615091468385225,13.230693690907906,7,reflector,2.95198252911164,0.22311623245727727,-51.786532343039994,0.11064754411890615,0.57247573,0.25803116,0.574667,0.82631767,0.4339766,0.7657084,0.0,0.9431026,0.7242143,0.61447287,0.5519704,0.40706092,0.22403578,0.7601957,0.5109582,0.63300455,0.8526121,0.60823613,0.5201769,0.50553226,0.49846506,0.25934657,0.5025899,0.39022136,0.38688105,1.0,0.76337326,0.3270049,0.31749952,0.28054455
sample_002956,-1.6839099528139152,11.890797425971666,4,dirty_connector,5.540105192216718,0.4659153624227186,,3.822729780305885,0.93478096,0.7343891,0.67489195,0.58984315,0.88808054,0.4882241,0.5957658,1.0,0.5584875,0.6859818,0.6853442,0.26481336,0.3754369,0.5831888,0.29166633,0.79826814,0.6618391,0.5080956,0.2444487,0.24467513,0.26393545,0.0,0.49175882,0.20023836,0.07924216,0.017990375,0.09495576,0.23900276,0.4513312,0.08556669
sample_002957,-2.8113646368228338,19.67294073406368,0,normal,,,,,0.86212975,0.62793547,0.6573621,0.3779698,0.7124436,0.66582465,0.2646789,0.62132823,0.7296261,0.7153379,0.0,0.59327346,0.29085106,0.644625,0.19776227,0.61164844,0.17995074,0.30201903,0.3443168,0.37222552,0.43744463,0.34305435,0.6403409,1.0,0.33597878,0.2884664,0.26002556,0.012693241,0.25083622,0.18369767
sample_002958,19.865160994197222,32.54287392346768,0,normal,,,,,1.0,0.9835742,0.9526384,0.938046,0.8670933,0.8308451,0.8362756,0.7985595,0.7640384,0.721693,0.6498015,0.66059357,0.5919558,0.57010996,0.54388404,0.4686092,0.47018394,0.41848636,0.42151356,0.34477523,0.31013554,0.2989915,0.24925879,0.20573066,0.18946418,0.13003568,0.11266812,0.07257858,0.043739974,0.0
sample_002959,4.796460983171212,22.23568511729689,0,normal,,,,,1.0,0.92915326,0.8035807,0.69796866,0.77398014,0.9900473,0.73435074,0.6584375,0.64972234,0.7568231,0.74727815,0.55945057,0.64545524,0.33753607,0.53221047,0.24697103,0.3373539,0.495348,0.27838832,0.7020282,0.55350137,0.57377106,0.0,0.05166061,0.18523575,0.10556439,0.18859667,0.24578282,0.42124602,0.15542656
sample_002960,0.7455525218507439,36.653712384957615,2,bad_splice,26.682089743931346,0.7279505405537438,,2.33865055707307,0.9081549,0.816876,0.789938,0.7904245,0.8913303,1.0,0.6887305,0.83044845,0.762538,0.5561417,0.8320513,0.7456228,0.6775808,0.76971656,0.4357875,0.68114376,0.25256982,0.50811636,0.5004387,0.4550311,0.48340872,0.38157344,0.2101998,0.58750695,0.42561245,0.14833936,0.32245055,0.0,0.12931839,0.017919136
sample_002961,14.005115629918553,29.70198989572448,3,bending,8.040020275288724,0.27068961721133916,,5.790389092046845,0.9735177,0.9963098,1.0,0.9357614,0.90563494,0.8984576,0.8903287,0.890784,0.52159685,0.5177155,0.48657054,0.5014346,0.43616334,0.376225,0.391261,0.3659106,0.31491897,0.27657747,0.2639975,0.22996499,0.22685832,0.18603717,0.18467166,0.18627319,0.091841325,0.05897453,0.08280704,0.0070353798,0.014607044,0.0
sample_002962,17.65124944711013,23.057187528983366,4,dirty_connector,13.163228318740856,0.5708947937468264,,1.622813821165057,1.0,0.95064837,0.9935062,0.87934214,0.90812755,0.7889779,0.77723217,0.80310684,0.7591453,0.7527685,0.73152786,0.646351,0.6628765,0.6296632,0.5166919,0.58414793,0.55847615,0.38543004,0.38106564,0.3454118,0.31007707,0.331155,0.25225607,0.2294757,0.21343267,0.15370883,0.17262167,0.13881926,0.07083693,0.0
sample_002963,16.989929338126714,5.676281722133865,5,fiber_cut,5.384041973045163,0.9485156369266956,-17.88556584060828,42.93756971142503,0.99578166,0.9781079,0.9804357,0.98687625,0.9708704,0.9662181,1.0,0.9756739,0.96768373,0.9837939,0.9752435,0.97769207,0.9654606,0.9638746,0.9828725,0.9782148,0.97352844,0.9808622,0.9527915,0.9629435,0.96428466,0.95897496,0.96138525,0.9593677,0.9585912,0.9283947,0.9388491,0.9568508,0.0014809013,0.0
sample_002964,4.4746092304928915,15.528644713194407,1,fiber_tapping,13.277473694041984,0.8550310693089884,,0.3520919176012154,0.9306805,1.0,0.70080185,0.823094,0.829413,0.6680182,0.66086924,0.8862583,0.6895439,0.48340958,0.36755645,0.48486313,0.64354116,0.38583487,0.5116691,0.70604867,0.5747227,0.7166466,0.548417,0.5305355,0.40899903,0.28682336,0.30873132,0.760714,0.27054048,0.30043194,0.27815476,0.4709535,0.0,0.6073981
sample_002965,17.163667183825943,5.717664824028977,2,bad_splice,5.258866819448045,0.9197577999583337,,1.408530024265586,0.9818068,1.0,0.68745464,0.89303815,0.9440609,0.94374627,0.8562465,0.87234604,0.64304155,0.73072255,0.7130345,0.83240706,0.6816521,0.71643525,0.77536845,0.7018292,0.4241861,0.35721582,0.57189023,0.5860481,0.51589495,0.5719858,0.52369446,0.4543059,0.2795724,0.36224866,0.18028224,0.0,0.08491123,0.14936282
sample_002966,15.788691051573458,17.322129022048497,1,fiber_tapping,3.0318424027738264,0.17502712275810564,,0.3681665465558866,0.9193471,1.0,0.941504,0.8277381,0.91035575,0.8536364,0.8955121,0.6815045,0.68697494,0.6365386,0.6751337,0.58358413,0.506448,0.5020157,0.473167,0.38733342,0.23029189,0.36568213,0.2652263,0.35590667,0.2286821,0.3317107,0.1365467,0.14834607,0.13321255,0.11359661,0.15405366,0.07154452,0.12369398,0.0
sample_002967,12.414669694234846,26.972158046696645,1,fiber_tapping,21.74254683517208,0.8061107604934471,,0.44571229304918175,1.0,0.9972611,0.98794043,0.9770215,0.9119842,0.84090614,0.896361,0.8579603,0.8325586,0.6647347,0.7570061,0.5675695,0.63403857,0.5330616,0.40185872,0.4792856,0.5721341,0.31651205,0.40282953,0.35875982,0.34567806,0.39216006,0.19786003,0.20930125,0.044973288,0.055411924,0.07946671,0.101211056,0.036631163,0.0
sample_002968,14.487482858980261,7.587462247405581,4,dirty_connector,6.204987619011323,0.8177948590298457,,2.4331081941397263,0.9769491,0.95812684,0.92421955,0.99724334,0.83266115,0.91828936,0.9031052,0.74449444,1.0,0.8116414,0.66318953,0.7871513,0.84806377,0.7573244,0.6847224,0.6757568,0.8051252,0.73471487,0.8521448,0.5355426,0.6273085,0.57957566,0.5412005,0.62651896,0.20833747,0.12584041,0.27835804,0.15793192,0.0,0.35026738
sample_002969,17.619528538701005,10.674978850772002,5,fiber_cut,1.5629017292437974,0.1464079461975487,-69.76649842832101,44.30273470159265,0.9888674,0.9773531,1.0,0.97465634,0.9723466,0.009761299,0.007482093,0.009639909,0.0062612025,0.015727554,0.011919199,0.01736395,0.002015709,0.02078825,0.01234086,0.005748186,0.012491787,0.01936044,0.011871607,0.017510217,0.003248996,0.008252284,0.020080544,0.017776877,0.0,0.013035505,0.003598773,0.018181816,0.008224911,0.012437124
sample_002970,11.958513504825572,27.66396926676129,7,reflector,3.3430524210327235,0.12084500198781871,-51.82956106823124,0.6529274526108736,1.0,0.85422117,0.8067039,0.9511461,0.78967583,0.7457922,0.7511752,0.7340551,0.6966605,0.6899094,0.6678677,0.6262981,0.45742607,0.49943224,0.52945185,0.41818267,0.38378087,0.28858355,0.392633,0.30110583,0.1702836,0.2419122,0.30593467,0.22404107,0.2911845,0.14703527,0.0,0.05311257,0.025150426,0.019167257
sample_002971,17.241018233258146,20.738694320964825,3,bending,14.98498767972149,0.7225617701772628,,3.4991222606530785,1.0,0.9097513,0.8901506,0.88604397,0.8489739,0.7602875,0.7857794,0.78431875,0.77306855,0.761627,0.6818889,0.75914794,0.7552203,0.64384615,0.63199556,0.5540008,0.6101455,0.6011985,0.5902533,0.4580235,0.5281326,0.26344493,0.15017723,0.0883308,0.034409177,0.100529864,0.041191015,0.016446438,0.06347197,0.0
sample_002972,1.7643146581378764,6.105945225802924,6,pc_connector,3.864887049009179,0.6329711299532581,-12.798574379527606,0.6157536477191001,1.0,0.6197506,0.78160083,0.2561058,0.553015,0.68541163,0.64671206,0.5335234,0.57563156,0.26267323,0.43682808,0.0,0.43055722,0.4793436,0.61666155,0.5973643,0.15273583,0.51579756,0.28554356,0.35597017,0.35280523,0.48846394,0.64720535,0.42284167,0.15436068,0.5218199,0.615548,0.24591312,0.443524,0.08070246
sample_002973,12.10638408708894,37.696654914717485,6,pc_connector,30.879448145360257,0.8191561881344633,-12.054942126242832,1.0707064243466697,0.9520948,1.0,0.8125009,0.8732013,0.79141504,0.83318865,0.7340274,0.81739014,0.6438595,0.67335373,0.6895978,0.60516244,0.60189307,0.527676,0.46958035,0.43183634,0.50404245,0.46078467,0.39786732,0.33785373,0.34095737,0.29927233,0.2594544,0.26892674,0.1876944,0.10899882,0.135238,0.031470615,0.096626766,0.0
sample_002974,0.3888886305257344,6.185530823419804,4,dirty_connector,2.9587845599234313,0.47833963557675774,,0.6922381959474055,0.6075266,0.6080896,0.4216251,1.0,0.41395247,0.7157682,0.2946374,0.85557866,0.65961045,0.6271835,0.9708857,0.5356341,0.39028165,0.73573864,0.6898059,0.54487395,0.24767686,0.5187692,0.61703366,0.8477219,0.10818621,0.47498208,0.6758829,0.6124636,0.5181601,0.5407413,0.0,0.5309297,0.54974693,0.41536263
sample_002975,11.13832645887394,18.44870097997008,0,normal,,,,,1.0,0.92063344,0.922252,0.96549165,0.78109807,0.7856892,0.7296247,0.64230084,0.62398034,0.6997043,0.6439287,0.4307207,0.46343672,0.66707814,0.4813422,0.5993706,0.47384793,0.42145827,0.21529017,0.34625906,0.18065861,0.26925674,0.11404389,0.272387,0.09489231,0.120906875,0.13454898,0.0,0.040118497,0.021473309
sample_002976,10.291465787671992,9.014051712176592,5,fiber_cut,2.385452580937697,0.26463710849531946,-19.434165811343878,43.84318224043538,1.0,0.9535251,0.9741367,0.97209483,0.9842322,0.97304296,0.9470438,0.95969564,0.022345413,0.055535514,0.0575535,0.024198364,0.049336962,0.039714538,0.024683971,0.037213117,0.06268147,0.027692884,0.032330737,0.011589556,0.0,0.08351638,0.02520973,0.017456029,0.059275214,0.036662817,0.04805628,0.0075738626,0.029991694,0.03557807
sample_002977,-1.3981257141947765,17.41575894708098,6,pc_connector,4.479110726068935,0.2571872256431104,-11.078251870030945,0.9814916668159106,0.81207144,0.6296932,0.98273253,1.0,0.7228928,0.67659175,0.9576382,0.6590094,0.5986588,0.5080852,0.50771564,0.5949741,0.624816,0.63184565,0.78734106,0.64569366,0.40029794,0.5266541,0.31121412,0.2854579,0.82874984,0.42619142,0.0,0.45965418,0.27842736,0.58358514,0.12657222,0.8593053,0.22445251,0.65638006
sample_002978,10.028493938522386,8.906767010294196,4,dirty_connector,1.6932216405518523,0.1901050783741029,,2.024018883660971,0.7534631,0.8510497,1.0,0.61197126,0.88230747,0.73697805,0.38226363,0.6565707,0.38398346,0.5912477,0.32509232,0.36020768,0.5113533,0.2606053,0.24528103,0.4909113,0.352191,0.37175882,0.4113591,0.33207992,0.22481754,0.026066223,0.24141894,0.30578452,0.08730029,0.34122202,0.0,0.13934645,0.09615192,0.047865998
sample_002979,-2.8102511225914877,38.29486045560761,4,dirty_connector,12.637315045001266,0.33000028971644296,,1.2032509752868388,0.6038857,0.46902302,0.8064499,1.0,0.5344106,0.4460084,0.6769153,0.72120863,0.68237,0.642245,0.52792895,0.42766377,0.45942417,0.2715787,0.44236046,0.41091356,0.20108357,0.546989,0.13674247,0.21941742,0.19895814,0.050135665,0.51833165,0.0,0.040983338,0.0065513444,0.44046357,0.2578372,0.00389062,0.16560474
sample_002980,13.64692397100945,36.93098888828911,7,reflector,6.901043204522837,0.18686321195994762,-46.36922485344498,0.11302037244814389,1.0,0.9092159,0.91762793,0.9798729,0.8688966,0.7186906,0.82356143,0.7483202,0.71302307,0.71792966,0.64781064,0.575298,0.55095494,0.5696131,0.4626887,0.56724507,0.48556438,0.36025706,0.39998612,0.37389308,0.3088797,0.3423991,0.27897805,0.20873389,0.21215649,0.108855836,0.17799704,0.08049557,0.08524447,0.0
sample_002981,16.642747670564596,26.73896117012324,6,pc_connector,16.517462817991653,0.6177301620994696,-11.211270435478653,1.3243814513533119,0.99775845,1.0,0.93278056,0.96132594,0.8566726,0.8465207,0.8423598,0.7697509,0.74493545,0.7262435,0.7097788,0.64641666,0.6225753,0.62638056,0.6104059,0.54102814,0.5507118,0.47392672,0.3605537,0.38258776,0.3417049,0.25468877,0.28726625,0.20052831,0.23283656,0.12742926,0.1038419,0.117833264,0.063212544,0.0
sample_002982,6.504355628593869,15.108391701923223,3,bending,5.415230653255323,0.3584253546038253,,0.5917265301340686,0.863554,0.86868346,0.9994608,0.74941814,0.8650402,0.95375633,0.94260746,0.78645355,1.0,0.81160814,0.76027167,0.8325666,0.18470733,0.3971296,0.5769817,0.44396555,0.0,0.53325766,0.64370394,0.6478038,0.27518213,0.6314863,0.501544,0.42667904,0.42889035,0.35391343,0.39541256,0.3729506,0.17826062,0.23615423
sample_002983,5.2105059679861085,27.08149745561034,4,dirty_connector,14.423184332331338,0.53258444648316,,3.6979844650266647,0.768495,0.746314,0.90551496,1.0,0.9922621,0.7727744,0.80235815,0.75936955,0.8140303,0.6728899,0.8559908,0.6763016,0.7728795,0.7737109,0.9055721,0.6354084,0.42315978,0.49421924,0.2549472,0.4328896,0.3088068,0.1737813,0.19772884,0.14722678,0.120145865,0.0,0.13190444,0.30165744,0.33692443,0.056515057
sample_002984,0.07720832900105368,25.287730133409102,3,bending,13.987868027893786,0.5531484223415368,,3.3593779499401224,0.62294084,0.6890562,0.77086735,0.97381,0.68436277,0.6829878,1.0,0.7753431,0.6984829,0.56405103,0.72154737,0.6885956,0.6630577,0.4333286,0.46132606,0.6133003,0.5446447,0.4960387,0.39204484,0.5010285,0.4546445,0.5181064,0.5079092,0.21647616,0.31446776,0.23332214,0.19459696,0.37729883,0.0,0.44416168
sample_002985,-3.23671151994065,11.59016931799897,2,bad_splice,1.2095039636172924,0.10435602193826378,,1.329537283964994,0.64753175,0.5027884,0.5042878,0.52845657,0.17128912,0.8539002,0.9936738,0.22676574,0.44509473,0.0,0.21456537,1.0,0.72697705,0.3978216,0.4496543,0.40076384,0.5525137,0.5477746,0.6656295,0.09491051,0.1880902,0.36365995,0.3049931,0.47299376,0.13058737,0.3643453,0.45732853,0.088798046,0.09415406,0.37184933
